fighter_banner_info.personal_info.fighter_id,fighter_banner_info.personal_info.platform_name,character_name,league_point,league_rank,rating,fighter_banner_info.home_name
ダスdath,CrossPlatform,Luke,0,36,1668,Japan
HeadoCabbage,CrossPlatform,Juri,0,36,1668,Australia
AverageJuriFan,Steam,Juri,0,36,1668,United States
Oswald,CrossPlatform,Blanka,0,36,1668,Mexico
とす0727,CrossPlatform,Rashid,0,36,1668,Japan
はとさん,CrossPlatform,Rashid,0,36,1668,Japan
SUPER_SHIN06,Steam,Lily,0,36,1668,Japan
shirqs,CrossPlatform,Dee Jay,0,36,1668,Japan
MUGEN,Steam,Ken,0,36,1668,Other
Ryu-Knight,Steam,Ryu,0,36,1668,China
じろうまん,CrossPlatform,Cammy,0,36,1667,Japan
級長ファイター,Steam,Cammy,0,36,1667,Japan
Air Tony,Steam,Cammy,0,36,1667,United States
lovely,Steam,Cammy,0,36,1667,Other
ちっく３,Steam,Dhalsim,0,36,1667,Japan
rintaro_marron,CrossPlatform,JP,0,36,1667,Japan
K9999xAngel,Steam,JP,0,36,1667,Other
Rising-Jaguarrr,Steam,JP,0,36,1667,Japan
かみさまVtuber ツイッチ,Steam,JP,0,36,1667,Japan
RRBM,Steam,Zangief,0,36,1667,United States
Mister Crimson,Steam,Chun-Li,0,36,1667,France
superyoru,Steam,Chun-Li,0,36,1667,Japan
いずなおとし！,CrossPlatform,Kimberly,0,36,1667,Japan
schmix,Steam,Kimberly,0,36,1667,United Kingdom
Be Honest :),Steam,Kimberly,0,36,1667,Nigeria
Camellia(Aoki),Steam,Jamie,0,36,1667,Japan
twitch_xiaofgc,CrossPlatform,Luke,0,36,1667,Brazil
SFT GuillerBR,CrossPlatform,Guile,0,36,1667,Brazil
贯彻莽夫的意志,Steam,Marisa,0,36,1667,China
えりあし,CrossPlatform,Marisa,0,36,1667,Bangladesh
plumeye/ぷらむあい,Steam,Juri,0,36,1667,Japan
Rugaa25,CrossPlatform,Juri,0,36,1667,Other
からから,Steam,Blanka,0,36,1667,Japan
korosuke2525,Steam,Blanka,0,36,1667,Japan
UrbanDecay,CrossPlatform,Blanka,0,36,1667,Singapore
なぐらっち,Steam,Rashid,0,36,1667,Japan
Aristal,Steam,A.K.I.,0,36,1667,Brazil
Zenegger,Steam,Dee Jay,0,36,1667,Japan
GGHalibel,Steam,Ken,0,36,1667,Germany
NVAvengers,Steam,Ryu,0,36,1667,Italy
Turban8r,Steam,Ryu,0,36,1667,Canada
DRKevinFox,Steam,Ryu,0,36,1667,Dominican Republic
Harry Maguire,Steam,Cammy,0,36,1666,Sweden
Asami,Steam,Cammy,0,36,1666,Japan
BRIAN COFFEE,Steam,Dhalsim,0,36,1666,Morocco
sansara-mala,Steam,JP,0,36,1666,Other
No mercy,Steam,JP,0,36,1666,Japan
wtr3,CrossPlatform,JP,0,36,1666,Japan
森田（日本坂道学会 副会長）,Steam,JP,0,36,1666,Japan
インパクト骨川,Steam,JP,0,36,1666,Japan
FieldyJr,Steam,Zangief,0,36,1666,Japan
Sleepnsheep,Steam,Zangief,0,36,1666,Other
HappyOli,Steam,Kimberly,0,36,1666,Brazil
鳥ちゃん,Steam,Kimberly,0,36,1666,Japan
Lemon,Steam,Kimberly,0,36,1666,Mexico
ぽぽろん☆彡,Steam,Jamie,0,36,1666,Japan
Adakaa_pc,Steam,Jamie,0,36,1666,Japan
黑色慕斯颖-Bili,Steam,Edmond Honda,0,36,1666,China
ばーん。,Steam,Edmond Honda,0,36,1666,Japan
yasaijin_YMH,Steam,Luke,0,36,1666,Japan
rockman,Steam,Luke,0,36,1666,Japan
コビトカバ舐めたい,Steam,Luke,0,36,1666,Japan
javerin-pc,Steam,Juri,0,36,1666,Japan
Diamond,CrossPlatform,Juri,0,36,1666,Brazil
レンまろ,Steam,Rashid,0,36,1666,Japan
Aobara0208,Steam,A.K.I.,0,36,1666,Japan
mjddjm,Steam,Dee Jay,0,36,1666,Japan
Lv DecepTionz,Steam,Dee Jay,0,36,1666,Canada
SnailDogSSBM,Steam,Dee Jay,0,36,1666,Other
Zeux,Steam,Dee Jay,0,36,1666,Other
あぐあす,Steam,Dee Jay,0,36,1666,Japan
Tengu,CrossPlatform,Ken,0,36,1666,United States
tw1light,Steam,Ken,0,36,1666,Japan
Sons-sfvi,Steam,Ken,0,36,1666,Japan
Kolibri,Steam,Ryu,0,36,1666,United States
superfriends,Steam,Ryu,0,36,1666,Canada
miya,Steam,Ryu,0,36,1666,Japan
Hunter002,Steam,Cammy,0,36,1665,United States
街霸6玩SF3.3第一人,Steam,Dhalsim,0,36,1665,China
Tora,CrossPlatform,Dhalsim,0,36,1665,Japan
りゅうてゃ,Steam,JP,0,36,1665,Japan
GATTAMAN,Steam,Zangief,0,36,1665,Japan
CapsuleHero,Steam,Manon,0,36,1665,United States
さだきよ,CrossPlatform,Manon,0,36,1665,Japan
shudo,Steam,Manon,0,36,1665,Other
booyan,Steam,Chun-Li,0,36,1665,Japan
PugBizcuit,Steam,Jamie,0,36,1665,Australia
Okome,Steam,Edmond Honda,0,36,1665,Japan
マワシ再生産,CrossPlatform,Edmond Honda,0,36,1665,Japan
takatyn＠PS5,CrossPlatform,Luke,0,36,1665,Japan
entropy,Steam,Luke,0,36,1665,Dominican Republic
Emiy4_,Steam,Luke,0,36,1665,Argentina
Nokawaii Nolife,Steam,Luke,0,36,1665,South Korea
ガネちゃん,Steam,Guile,0,36,1665,Japan
RT-Sujie,CrossPlatform,Guile,0,36,1665,China
ArcHighwind,CrossPlatform,Marisa,0,36,1665,Brazil
heyo9353,CrossPlatform,Marisa,0,36,1665,Japan
baum555,CrossPlatform,Juri,0,36,1665,Japan
llnokoll,CrossPlatform,Rashid,0,36,1665,Japan
kuryan,CrossPlatform,A.K.I.,0,36,1665,Japan
dk_teeve,CrossPlatform,Dee Jay,0,36,1665,El Salvador
Cebonvieuporing,Steam,Dee Jay,0,36,1665,France
MaskeyyDaBeast,Steam,Dee Jay,0,36,1665,France
JeiDee,Steam,Ken,0,36,1665,United Kingdom
CelesteBerg,CrossPlatform,Ken,0,36,1665,Japan
ガンテツ,Steam,Ken,0,36,1665,Japan
TRE-61,Steam,Ken,0,36,1665,United States
galaxybutter,Steam,Ken,0,36,1665,Canada
ぱんたに,Steam,Ryu,0,36,1665,Other
Kaiesports_VT,Steam,Cammy,0,36,1664,Japan
パンダ隊長,CrossPlatform,Cammy,0,36,1664,Japan
OverKill,Steam,Cammy,0,36,1664,Other
Yugo,Steam,Cammy,0,36,1664,Jamaica
DIDI98,CrossPlatform,Dhalsim,0,36,1664,Mexico
OneNOnlyHD,Steam,Dhalsim,0,36,1664,United States
紅茶ぱんぴ～,Steam,JP,0,36,1664,Japan
ざふぃTMT,Steam,Zangief,0,36,1664,Japan
KingRage,Steam,Zangief,0,36,1664,Japan
Natsuki_tri,CrossPlatform,Manon,0,36,1664,Thailand
WhensSakura,Steam,Manon,0,36,1664,Argentina
もんたな-pc,Steam,Chun-Li,0,36,1664,Japan
ODねこぱんち,Steam,Chun-Li,0,36,1664,Japan
我爱打JB,Steam,Chun-Li,0,36,1664,China
BKちゃん,Steam,Jamie,0,36,1664,Japan
pepin,Steam,Jamie,0,36,1664,Japan
TommyHilfiger,Steam,Jamie,0,36,1664,United States
野うさぎ回転王,CrossPlatform,Edmond Honda,0,36,1664,Japan
FCHAMPRYAN,Steam,Edmond Honda,0,36,1664,United States
Maze,Steam,Luke,0,36,1664,Other
GuzmanPC,Steam,Luke,0,36,1664,United States
Passy,Steam,Guile,0,36,1664,France
-樽人-,CrossPlatform,Marisa,0,36,1664,Japan
テルヴァーナ,Steam,Marisa,0,36,1664,Japan
Des!,Steam,Marisa,0,36,1664,Canada
FALx,Steam,Juri,0,36,1664,Japan
G.I.N,Steam,Juri,0,36,1664,Japan
MrChupy,Steam,A.K.I.,0,36,1664,Other
ゆうき_pc,Steam,A.K.I.,0,36,1664,Japan
ざかぜっと,Steam,Lily,0,36,1664,Japan
Nemesis,CrossPlatform,Dee Jay,0,36,1664,France
rike@Tube,Steam,Dee Jay,0,36,1664,Japan
keshigomumagic,Steam,Dee Jay,0,36,1664,Japan
こにしちゃん,Steam,Dee Jay,0,36,1664,Japan
Nosk,Steam,Ken,0,36,1664,France
＜＜拳＞＞,Steam,Ken,0,36,1664,Japan
Onikidayo,Steam,Ken,0,36,1664,Japan
flow_jack,Steam,Ken,0,36,1664,Japan
cap10,Steam,Ken,0,36,1664,Japan
Zabine_Chareux,CrossPlatform,Ryu,0,36,1664,Japan
Gengar_0094,Steam,Cammy,0,36,1663,Japan
cyphis,Steam,Cammy,0,36,1663,Japan
taisa,Steam,Dhalsim,0,36,1663,Japan
無職1989,Steam,JP,0,36,1663,Japan
TaiwanDaimon,Steam,JP,0,36,1663,Other
marxz11,Steam,Manon,0,36,1663,Other
Mechaniczx,Steam,Kimberly,0,36,1663,United States
Bojac100,CrossPlatform,Jamie,0,36,1663,Honduras
肉うどんZ,Steam,Jamie,0,36,1663,Japan
Murasame,Steam,Luke,0,36,1663,Japan
激動のマタドール,Steam,Luke,0,36,1663,Japan
Dahaka22,Steam,Guile,0,36,1663,Philippines
アンノウン,Steam,Guile,0,36,1663,Japan
Frost,Steam,Marisa,0,36,1663,United Kingdom
Rozae333,Steam,Juri,0,36,1663,United Kingdom
pochi,Steam,Juri,0,36,1663,Japan
がっちｎ,Steam,Blanka,0,36,1663,Japan
まゆまゆ,Steam,Blanka,0,36,1663,Japan
CFN Good,Steam,Rashid,0,36,1663,United States
bHVmZmVjb29s,Steam,Rashid,0,36,1663,Sweden
野猪会上树,Steam,Rashid,0,36,1663,China
TheFirstHueKage,Steam,Lily,0,36,1663,United States
まんぷく,CrossPlatform,Dee Jay,0,36,1663,Japan
Guts,Steam,Dee Jay,0,36,1663,Greece
Kbzon,Steam,Ken,0,36,1663,Chile
JPのやま,Steam,Ken,0,36,1663,Japan
BRZ|NeeDLess,Steam,Ken,0,36,1663,United Arab Emirates
MCRJ1982,Steam,Ryu,0,36,1663,Brazil
Zackbozz,Steam,Ryu,0,36,1663,United States
Meissner_Effect,Steam,Cammy,0,36,1662,United States
Hizaura_King,Steam,Cammy,0,36,1662,Japan
スク水番長,Steam,JP,0,36,1662,Japan
YaBoiDre,Steam,JP,0,36,1662,Other
Gazebo,Steam,JP,0,36,1662,United States
PoeT,Steam,JP,0,36,1662,United States
Demious,Steam,JP,0,36,1662,United Arab Emirates
La Friandise,Steam,Zangief,0,36,1662,France
Cloudic,CrossPlatform,Chun-Li,0,36,1662,Sweden
BrolylegsTTV,CrossPlatform,Chun-Li,0,36,1662,Other
SaltyWarrior,Steam,Kimberly,0,36,1662,Other
hinagiku,CrossPlatform,Kimberly,0,36,1662,Japan
パンチモンキー銭形,Steam,Kimberly,0,36,1662,Japan
zing-ga,Steam,Jamie,0,36,1662,South Korea
ElderGoose,Steam,Luke,0,36,1662,United States
NovaMK2,Steam,Luke,0,36,1662,China
ji_ta,CrossPlatform,Luke,0,36,1662,Japan
かたとび,Steam,Guile,0,36,1662,Japan
Hadouken69,Steam,Guile,0,36,1662,United States
onar,Steam,Marisa,0,36,1662,United States
Kanpachi,Steam,Juri,0,36,1662,Japan
satomi3103,Steam,Juri,0,36,1662,Japan
saburo2525,Steam,Juri,0,36,1662,Japan
ジーコ提督,Steam,Blanka,0,36,1662,Japan
Sunny,CrossPlatform,Blanka,0,36,1662,South Africa
QueenJAK,Steam,Rashid,0,36,1662,United States
葬送のゆーやさん,CrossPlatform,A.K.I.,0,36,1662,Japan
ほんろに赤池の残党,Steam,Lily,0,36,1662,Japan
NANTORA-PC,Steam,Lily,0,36,1662,Japan
Not Lenny,Steam,Dee Jay,0,36,1662,Other
Welington_FGC,Steam,Dee Jay,0,36,1662,Brazil
illmatic@twich,CrossPlatform,Ken,0,36,1662,Japan
我的扫劈不黑吗？,Steam,Ken,0,36,1662,China
CapitanMDLuffy,Steam,Ken,0,36,1662,Argentina
Oppor2nity,Steam,Ryu,0,36,1662,Other
もん太。,Steam,Cammy,0,36,1661,Japan
どくけし草,Steam,Cammy,0,36,1661,Japan
motives,Steam,Dhalsim,0,36,1661,Other
もう大丈夫私が来た,Steam,JP,0,36,1661,Other
Chloe,Steam,JP,0,36,1661,Other
yotsuya,Steam,Manon,0,36,1661,Japan
Galactic节制,Steam,Chun-Li,0,36,1661,United States
ShizukuAme,Steam,Chun-Li,0,36,1661,Japan
ShizukuAme,Steam,Chun-Li,0,36,1661,Japan
TKUDemarcus,Steam,Jamie,0,36,1661,United States
大神贝贝,Steam,Edmond Honda,0,36,1661,China
Xin007,CrossPlatform,Luke,0,36,1661,Japan
paradox,Steam,Luke,0,36,1661,China
Light,Steam,Luke,0,36,1661,United States
mkhy719,Steam,Luke,0,36,1661,Other
Zekken_pc,Steam,Guile,0,36,1661,Mexico
Obstinate Gist,CrossPlatform,Guile,0,36,1661,Canada
HEIANKYOーALIEN,Steam,Marisa,0,36,1661,Japan
MRを溶かしたヒグマ,Steam,Juri,0,36,1661,Japan
雪原に佇む１頭のマンモス,CrossPlatform,Juri,0,36,1661,Other
ZANnao,Steam,Juri,0,36,1661,Japan
target153,Steam,Dee Jay,0,36,1661,Japan
Megiddo66,Steam,Ken,0,36,1661,United States
Demulant,Steam,Ken,0,36,1661,Germany
MexiPads,Steam,Ken,0,36,1661,Mexico
ハゲタコ,CrossPlatform,Ken,0,36,1661,Japan
bess,Steam,Ken,0,36,1661,Japan
わびいち,CrossPlatform,Ken,0,36,1661,Japan
LemonH,Steam,Ken,0,36,1661,Brazil
Jamie_TTM,Steam,Ryu,0,36,1661,Other
AS-pc,Steam,Ryu,0,36,1661,United Kingdom
ChupeteHonesto,Steam,Ryu,0,36,1661,Uruguay
CoeurSon,CrossPlatform,Cammy,0,36,1660,United States
Mave,Steam,Cammy,0,36,1660,Japan
井之頭五郎,Steam,Cammy,0,36,1660,Japan
ケ〇毛びっしり王国,Steam,Cammy,0,36,1660,Other
DigJohnsen,Steam,Cammy,0,36,1660,Brazil
Murphy,CrossPlatform,Cammy,0,36,1660,United Kingdom
HIOCKY,Steam,Dhalsim,0,36,1660,Japan
アレックス,CrossPlatform,Dhalsim,0,36,1660,Japan
ユネスコ,Steam,JP,0,36,1660,Japan
唯丶衣_,Steam,JP,0,36,1660,China
るくたぁ,Steam,JP,0,36,1660,Japan
AldenPH,CrossPlatform,JP,0,36,1660,Philippines
Yig Boshi,Steam,JP,0,36,1660,Ukraine
Jmartiles,Steam,Zangief,0,36,1660,Other
一戦抜けザンギエフ,Steam,Zangief,0,36,1660,Japan
Trinibattousai,Steam,Chun-Li,0,36,1660,Trinidad and Tobago
MA20KA,Steam,Chun-Li,0,36,1660,Japan
Rover Master,CrossPlatform,Kimberly,0,36,1660,Panama
Keiroe,Steam,Kimberly,0,36,1660,United States
언터처블,CrossPlatform,Luke,0,36,1660,South Korea
MofuChan,Steam,Luke,0,36,1660,Japan
LORD STB,Steam,Luke,0,36,1660,Egypt
kurapop,Steam,Luke,0,36,1660,Japan
大大王王,Steam,Guile,0,36,1660,China
Peanut,Steam,Guile,0,36,1660,Philippines
#BringBkBison,CrossPlatform,Marisa,0,36,1660,United Kingdom
ふしくる,Steam,Marisa,0,36,1660,Japan
ANEGUMA,Steam,Juri,0,36,1660,Japan
mkio,CrossPlatform,Juri,0,36,1660,Other
没法玩儿,Steam,Juri,0,36,1660,China
Er_Commander,Steam,Blanka,0,36,1660,France
やくながシ,CrossPlatform,Rashid,0,36,1660,Japan
べりぼ＠,Steam,Rashid,0,36,1660,Japan
G joe,Steam,A.K.I.,0,36,1660,Japan
SALMIAKKI,Steam,Dee Jay,0,36,1660,Japan
ixion_90 @ttv,Steam,Dee Jay,0,36,1660,Sweden
たかはしJP,Steam,Ken,0,36,1660,Brunei
おおやま,CrossPlatform,Ken,0,36,1660,Japan
MiyamotoMusashi,CrossPlatform,Ken,0,36,1660,Brazil
IamYourGawd,Steam,Ken,0,36,1660,United States
世紀末弱者__twitch,Steam,Ken,0,36,1660,Japan
アブノーマルとよ（公式）,CrossPlatform,Ken,0,36,1660,Japan
竹内善子2003,CrossPlatform,Ken,0,36,1660,Japan
佐川睦夫,CrossPlatform,Ryu,0,36,1660,Japan
HAL_9000_PC,Steam,Ryu,0,36,1660,Other
saruma1031,Steam,Cammy,0,36,1659,Japan
TRE-61,Steam,Cammy,0,36,1659,United States
Light·Down,Steam,JP,0,36,1659,Saint Vincent and the Grenadines
L-Yuki,Steam,JP,0,36,1659,China
TRAD,CrossPlatform,JP,0,36,1659,Other
ごりぺょ,CrossPlatform,JP,0,36,1659,Japan
武汉街道口阜华大厦903最菜的,Steam,Chun-Li,0,36,1659,China
Lensta,Steam,Kimberly,0,36,1659,United Kingdom
BigDomChurros,CrossPlatform,Jamie,0,36,1659,Canada
Ctrl7,Steam,Jamie,0,36,1659,Ecuador
Drunken Kaizer,Steam,Luke,0,36,1659,Thailand
Mestizo,Steam,Marisa,0,36,1659,United States
もんたな-pc,Steam,Marisa,0,36,1659,Japan
怪しい鹿,Steam,Marisa,0,36,1659,Japan
しこたま,CrossPlatform,Marisa,0,36,1659,Japan
IKEY,Steam,Juri,0,36,1659,United States
おばけだぞ,Steam,Juri,0,36,1659,Japan
Kuwan-TW,Steam,Blanka,0,36,1659,Other
りゃおれうす,Steam,Rashid,0,36,1659,Japan
UMVC3やれ,Steam,Rashid,0,36,1659,Japan
こんぶぽんず,Steam,Rashid,0,36,1659,Japan
PotatoA22,CrossPlatform,A.K.I.,0,36,1659,Germany
Arrow0202,Steam,Dee Jay,0,36,1659,Other
GIGABASH,Steam,Dee Jay,0,36,1659,Other
BRZ|NeeDLess,Steam,Dee Jay,0,36,1659,United Arab Emirates
Uzra,Steam,Ken,0,36,1659,Bhutan
まーにー,CrossPlatform,Ken,0,36,1659,Japan
Trion0123,Steam,Ken,0,36,1659,Japan
TAKETIN0109,Steam,Ken,0,36,1659,Japan
Alejandro,Steam,Cammy,0,36,1658,Other
ゆきぴょん,Steam,Cammy,0,36,1658,Japan
さわだけんじ,CrossPlatform,Dhalsim,0,36,1658,Japan
Evgen-Chocoman,Steam,Dhalsim,0,36,1658,Russia
BilliG,Steam,JP,0,36,1658,China
YT/Baldy_OD,Steam,JP,0,36,1658,Liberia
NADVET,Steam,JP,0,36,1658,Algeria
FizzyKups,Steam,JP,0,36,1658,United States
モダゾウ,CrossPlatform,Zangief,0,36,1658,Japan
我不會等你脫褲子的,CrossPlatform,Zangief,0,36,1658,Samoa
Ingrid DLC When,Steam,Chun-Li,0,36,1658,United States
あす'',Steam,Chun-Li,0,36,1658,Japan
FlashMetroid,Steam,Chun-Li,0,36,1658,Dominican Republic
damigod,Steam,Kimberly,0,36,1658,Ireland
我是中天,Steam,Kimberly,0,36,1658,China
shallot2333,Steam,Jamie,0,36,1658,China
Zarzob,Steam,Edmond Honda,0,36,1658,New Zealand
feliperenan,Steam,Luke,0,36,1658,United Kingdom
Archer,CrossPlatform,Luke,0,36,1658,Japan
Miyabi_38V,Steam,Luke,0,36,1658,Other
Nain Jr,CrossPlatform,Luke,0,36,1658,Honduras
Doza,Steam,Luke,0,36,1658,United States
Fi3r0,CrossPlatform,Guile,0,36,1658,Mexico
Gladiator,CrossPlatform,Marisa,0,36,1658,Brazil
JCkil1a,CrossPlatform,Juri,0,36,1658,Mexico
IGNIS,Steam,Juri,0,36,1658,Japan
NeonV_,CrossPlatform,Juri,0,36,1658,United States
Tsuji,Steam,Juri,0,36,1658,Japan
Jump,Steam,Rashid,0,36,1658,United Arab Emirates
Baki,Steam,Rashid,0,36,1658,France
matelyte,Steam,Lily,0,36,1658,Japan
hokuigoto,Steam,Dee Jay,0,36,1658,Japan
SATY,Steam,Dee Jay,0,36,1658,Japan
Sultan,CrossPlatform,Dee Jay,0,36,1658,United Kingdom
たこカス,Steam,Ken,0,36,1658,Japan
Cobblepout,CrossPlatform,Ken,0,36,1658,Other
SipaKwely,Steam,Ken,0,36,1658,Madagascar
marl,Steam,Ken,0,36,1658,Japan
nagaman,CrossPlatform,Ken,0,36,1658,Japan
vini,Steam,Ryu,0,36,1658,Brazil
SUZUKAZU,Steam,Cammy,0,36,1657,Japan
Keyman277,Steam,Cammy,0,36,1657,Italy
inaba360,Steam,Cammy,0,36,1657,Japan
omg_sesame,Steam,Dhalsim,0,36,1657,Singapore
KingNidas,CrossPlatform,JP,0,36,1657,Other
シューソン@Twitch,Steam,JP,0,36,1657,Japan
GGBoosting_NET,Steam,JP,0,36,1657,Japan
BrandonGouki,Steam,JP,0,36,1657,Singapore
Lequinho,CrossPlatform,Zangief,0,36,1657,Brazil
yasutake,Steam,Manon,0,36,1657,Japan
InFernoLJ,Steam,Chun-Li,0,36,1657,United States
HighLarryIs,Steam,Kimberly,0,36,1657,United States
ちゃめが,Steam,Jamie,0,36,1657,Japan
Twinky Emperor,Steam,Jamie,0,36,1657,United States
hamakai,Steam,Jamie,0,36,1657,Japan
Aigoo,Steam,Jamie,0,36,1657,Japan
さとやなぎ,Steam,Edmond Honda,0,36,1657,Japan
CacoBro,Steam,Edmond Honda,0,36,1657,United States
minaminumaebyyy,Steam,Luke,0,36,1657,Japan
Taloobreaker,Steam,Luke,0,36,1657,Saudi Arabia
PurplKetchup,Steam,Luke,0,36,1657,United States
aliensnashwaian,Steam,Guile,0,36,1657,Brazil
corjam,Steam,Marisa,0,36,1657,United States
Kofmaster,Steam,Juri,0,36,1657,Malaysia
tsnyky,Steam,Juri,0,36,1657,Japan
サリー☆sally_pc,Steam,Juri,0,36,1657,Japan
オールドティ,Steam,Rashid,0,36,1657,Japan
ashibera,Steam,A.K.I.,0,36,1657,Japan
HungMule,Steam,Lily,0,36,1657,United States
hatomune,Steam,Dee Jay,0,36,1657,Japan
okuri1981,Steam,Dee Jay,0,36,1657,Japan
SamSarracino,CrossPlatform,Dee Jay,0,36,1657,Mexico
YYY-PC,Steam,Dee Jay,0,36,1657,Japan
AfroSaiyan,Steam,Dee Jay,0,36,1657,United Kingdom
nmrm,Steam,Dee Jay,0,36,1657,Japan
Komasu-t,Steam,Dee Jay,0,36,1657,Japan
GentleBumGas,Steam,Ken,0,36,1657,Canada
moreno claro,CrossPlatform,Ken,0,36,1657,Brazil
BongBongOraksil,Steam,Ken,0,36,1657,South Korea
青イチゴ Youtube,Steam,Ryu,0,36,1657,Japan
無名無名,Steam,Ryu,0,36,1657,Japan
Ever,Steam,Cammy,0,36,1656,France
野菜三択,Steam,Cammy,0,36,1656,Japan
NABE,CrossPlatform,Dhalsim,0,36,1656,Japan
Smackle,Steam,JP,0,36,1656,United States
ZhuaC,Steam,JP,0,36,1656,China
ご～るでん,Steam,JP,0,36,1656,Japan
Winds,Steam,JP,0,36,1656,Chile
PapaPoncho,Steam,JP,0,36,1656,Other
noribou,Steam,Zangief,0,36,1656,Japan
かわ＠岐阜,Steam,Zangief,0,36,1656,Japan
Darklightjg,CrossPlatform,Chun-Li,0,36,1656,United States
おMew,Steam,Chun-Li,0,36,1656,Japan
Will_Bartness,Steam,Chun-Li,0,36,1656,South Africa
PX ZAITO240,Steam,Kimberly,0,36,1656,Colombia
anshant,Steam,Kimberly,0,36,1656,Japan
SOY_SAY1136,CrossPlatform,Kimberly,0,36,1656,Japan
Hakone111,CrossPlatform,Jamie,0,36,1656,Japan
フェア / FAIR,Steam,Edmond Honda,0,36,1656,Japan
日替わりさと氏,Steam,Edmond Honda,0,36,1656,Japan
モダンの星,Steam,Luke,0,36,1656,Other
yasaitempura,Steam,Luke,0,36,1656,Japan
KEY_,Steam,Luke,0,36,1656,Japan
Coco09,Steam,Luke,0,36,1656,Japan
りぼんず,CrossPlatform,Luke,0,36,1656,Japan
発破太郎,Steam,Luke,0,36,1656,Japan
RFELLA,Steam,Luke,0,36,1656,United States
SpotUniforms,Steam,Guile,0,36,1656,Other
TomoeNage,Steam,Guile,0,36,1656,Albania
ヒロスエ,Steam,Guile,0,36,1656,Japan
Osu44,CrossPlatform,Guile,0,36,1656,France
さとけぇ,Steam,Guile,0,36,1656,Other
秋（しゅう）,Steam,Guile,0,36,1656,Japan
tacos,Steam,Marisa,0,36,1656,Japan
RicolinInsulin,Steam,Marisa,0,36,1656,Palau
松松仔仔,Steam,Juri,0,36,1656,China
Cravin,CrossPlatform,Juri,0,36,1656,United Kingdom
Dondozo,Steam,Juri,0,36,1656,Japan
-DaN-,Steam,Juri,0,36,1656,Mexico
ryo-pc,Steam,Blanka,0,36,1656,Japan
Cosco,Steam,Blanka,0,36,1656,South Korea
Leebyyi,Steam,Rashid,0,36,1656,China
SrDark,CrossPlatform,Dee Jay,0,36,1656,Mexico
SonicFinatic,Steam,Dee Jay,0,36,1656,United States
ognaam,Steam,Dee Jay,0,36,1656,Other
NellBomb,Steam,Dee Jay,0,36,1656,United States
爆ぜた君,Steam,Ken,0,36,1656,Japan
GodDoYeon,CrossPlatform,Ken,0,36,1656,South Korea
Low6,Steam,Ken,0,36,1656,Japan
baki.,Steam,Ken,0,36,1656,China
Guddle,Steam,Ryu,0,36,1656,United States
IceMoonMoon,Steam,Ryu,0,36,1656,Other
aaaa,CrossPlatform,Cammy,0,36,1655,Other
Hiro,Steam,Dhalsim,0,36,1655,Japan
ガチムチ兄貴,Steam,Dhalsim,0,36,1655,Japan
明月栞那,Steam,JP,0,36,1655,China
Luna_chan,Steam,JP,0,36,1655,Japan
SimplyEgo,CrossPlatform,JP,0,36,1655,United States
josehand1,Steam,Zangief,0,36,1655,Brazil
ダイナマイト村上,Steam,Zangief,0,36,1655,Japan
しろれん,Steam,Zangief,0,36,1655,Japan
GagapaPC,Steam,Manon,0,36,1655,France
RANDOM,CrossPlatform,Manon,0,36,1655,Japan
!Y昆布,Steam,Chun-Li,0,36,1655,Japan
Garruk,Steam,Kimberly,0,36,1655,Japan
CDM-SUPERGRENAS,Steam,Kimberly,0,36,1655,Mexico
ian?,Steam,Jamie,0,36,1655,Other
NWA54,Steam,Jamie,0,36,1655,France
FearThePuppet,Steam,Jamie,0,36,1655,Peru
badaye,Steam,Edmond Honda,0,36,1655,China
Garnak,Steam,Edmond Honda,0,36,1655,United States
Hades777,Steam,Edmond Honda,0,36,1655,Japan
ChopsticksG,Steam,Edmond Honda,0,36,1655,Japan
aaaa,Steam,Luke,0,36,1655,Japan
ShizukuAme,Steam,Luke,0,36,1655,Japan
ひらかっぱ,Steam,Luke,0,36,1655,Japan
河井星矢,Steam,Luke,0,36,1655,Japan
lllllllllllllll,Steam,Luke,0,36,1655,Japan
くろいつ君,CrossPlatform,Guile,0,36,1655,Japan
Dagger_G,Steam,Guile,0,36,1655,United States
su555,Steam,Guile,0,36,1655,Japan
Mengxiang111,CrossPlatform,Guile,0,36,1655,China
Finelikewine49,Steam,Guile,0,36,1655,United States
bL31,Steam,Marisa,0,36,1655,Other
ふうすいようちえん,Steam,Juri,0,36,1655,Japan
わたげー,CrossPlatform,Juri,0,36,1655,Japan
D.U↑↑↑,CrossPlatform,Juri,0,36,1655,Japan
rakijou_DF,Steam,Juri,0,36,1655,Other
kurobuta,Steam,Juri,0,36,1655,Japan
Zack,Steam,Juri,0,36,1655,France
キチダ＠,Steam,Blanka,0,36,1655,Japan
Monsper,CrossPlatform,Blanka,0,36,1655,Other
Bob1299,Steam,Blanka,0,36,1655,United States
younghou,Steam,Blanka,0,36,1655,Chile
Jack,Steam,Rashid,0,36,1655,Japan
garuru,Steam,Rashid,0,36,1655,Japan
kureshi,Steam,A.K.I.,0,36,1655,Japan
rararanma03,CrossPlatform,A.K.I.,0,36,1655,Japan
ibukifighter,Steam,Dee Jay,0,36,1655,Brazil
TUNNEL,Steam,Dee Jay,0,36,1655,Japan
開幕ドライブインパクト,Steam,Dee Jay,0,36,1655,Japan
